Day_Of_Week,Dep_Delay,Arr_Delay,Flight_Duration,Delay_Carrier,Delay_Weather,Delay_NAS,Delay_Security,Delay_LastAircraft,Aicraft_age,LATITUDE,LONGITUDE,tavg,tmin,tmax,prcp,snow,wdir,wspd,pres,Month,Day,Airline,Tail_Number,Dep_Airport,DepTime_label,Arr_Airport,Distance_type,Manufacturer,Model,Dep_Delay_Tag
3,-4,-6,128,0,0,0,0,0,24,28.42889,-81.31603,19.8,14.4,25.6,0.0,0.0,14.0,10.3,1019.9,10,18,Southwest Airlines Co.,N765SW,MCO,Morning,BWI,Short Haul >1500Mi,BOEING,737 NG,0
7,-8,9,177,0,0,0,0,0,8,42.21206,-83.34884,4.5,3.3,6.1,8.0,0.0,55.0,14.0,1007.3,12,3,Frontier Airlines Inc.,N712FR,DTW,Morning,TPA,Short Haul >1500Mi,AIRBUS,A321,0
6,-2,-13,75,0,0,0,0,0,25,30.49406,-81.68786,24.3,18.9,29.4,0.0,0.0,37.0,7.6,1016.7,5,20,American Airlines Inc.,N902AN,JAX,Afternoon,CLT,Short Haul >1500Mi,BOEING,737 NG,0
5,24,15,61,13,0,0,0,2,8,39.1754,-76.6682,12.6,2.8,17.2,0.0,0.0,306.0,19.8,1024.3,2,24,Southwest Airlines Co.,N8515X,BWI,Evening,BDL,Short Haul >1500Mi,BOEING,737 NG,1
2,-2,-22,135,0,0,0,0,0,18,41.78598,-87.75242,19.6,11.1,26.7,0.0,0.0,232.0,17.4,1021.1,4,11,Southwest Airlines Co.,N244WN,MDW,Morning,DEN,Short Haul >1500Mi,BOEING,737 NG,0
7,-9,2,197,0,0,0,0,0,5,18.0083,-66.56301,25.7,24.3,28.0,16.7,0.0,65.0,11.0,1010.9,10,29,Frontier Airlines Inc.,N354FR,PSE,Morning,MCO,Short Haul >1500Mi,AIRBUS,A320,0
3,-8,-16,62,0,0,0,0,0,13,33.66364,-101.82278,29.3,21.1,34.4,0.0,0.0,128.0,18.4,1015.0,8,23,Southwest Airlines Co.,N954WN,LBB,Morning,AUS,Short Haul >1500Mi,BOEING,737 NG,0
7,7,-4,140,0,0,0,0,0,2,38.74769,-90.35999,-1.5,-7.2,5.6,0.0,0.0,277.0,12.7,1029.3,3,19,Spirit Air Lines,N968NK,STL,Afternoon,MCO,Short Haul >1500Mi,AIRBUS,A320,1
2,-8,-23,131,0,0,0,0,0,12,33.94254,-118.40807,18.9,15.0,23.9,0.0,0.0,307.0,8.6,1015.1,9,26,United Air Lines Inc.,N38459,LAX,Morning,DEN,Short Haul >1500Mi,BOEING,737 NG,0
1,-7,0,180,0,0,0,0,0,23,41.93887,-72.68323,23.4,17.2,30.0,0.0,0.0,336.0,7.9,1016.4,8,21,Delta Air Lines Inc,N3752,BDL,Morning,MSP,Short Haul >1500Mi,BOEING,737 NG,0
3,327,316,125,316,0,0,0,0,26,29.98047,-95.33972,31.4,22.2,37.8,18.0,0.0,179.0,14.0,1008.3,6,21,United Air Lines Inc.,N15710,IAH,Afternoon,SDF,Short Haul >1500Mi,BOEING,737 NG,1
4,-1,-12,83,0,0,0,0,0,15,41.9796,-87.90446,4.2,0.0,10.6,0.0,0.0,225.0,15.5,1009.9,11,30,American Eagle Airlines Inc.,N764JD,ORD,Morning,PIT,Short Haul >1500Mi,EMBRAER,170/175,0
2,-5,-36,195,0,0,0,0,0,8,42.36435,-71.00518,2.7,-2.1,5.6,0.0,0.0,309.0,16.6,1015.1,1,10,Spirit Air Lines,N905NK,BOS,Afternoon,RSW,Short Haul >1500Mi,AIRBUS,A320,0
4,-15,-25,62,0,0,0,0,0,18,47.50942,-94.93372,1.5,-5.0,7.5,0.0,0.0,105.0,11.9,1000.7,12,7,Skywest Airlines Inc.,N603SK,BJI,Afternoon,MSP,Short Haul >1500Mi,CANADAIR REGIONAL JET,CRJ,0
5,0,-18,66,0,0,0,0,0,18,42.21206,-83.34884,17.4,14.4,20.6,0.3,0.0,354.0,17.3,1010.3,6,16,Skywest Airlines Inc.,N804SK,DTW,Evening,ATW,Short Haul >1500Mi,CANADAIR REGIONAL JET,CRJ,0
4,2,-9,294,0,0,0,0,0,1,25.79325,-80.29056,31.2,26.7,35.0,0.5,0.0,105.0,7.2,1015.4,7,13,Spirit Air Lines,N973NK,MIA,Morning,LAS,Medium Haul <3000Mi,AIRBUS,A320,1
1,-1,-6,156,0,0,0,0,0,8,33.64044,-84.42694,12.6,8.9,15.0,7.7,0.0,74.0,5.7,1015.6,4,3,Delta Air Lines Inc,N858DZ,ATL,Morning,MSP,Short Haul >1500Mi,BOEING,737 NG,0
7,-6,-27,198,0,0,0,0,0,12,36.08036,-115.15233,17.2,12.2,19.4,0.0,0.0,311.0,27.4,1014.4,11,19,United Air Lines Inc.,N37456,LAS,Morning,ORD,Medium Haul <3000Mi,BOEING,737 NG,0
5,2,-9,334,0,0,0,0,0,16,20.89865,-156.43046,25.4,22.8,29.4,0.0,0.0,32.0,23.8,1019.6,6,2,Alaska Airlines Inc.,N593AS,OGG,Afternoon,SEA,Medium Haul <3000Mi,BOEING,737 NG,1
6,-3,-17,229,0,0,0,0,0,13,40.6925,-74.16866,6.7,6.1,8.0,5.0,0.0,93.0,17.0,1013.6,3,25,JetBlue Airways,N793JB,EWR,Morning,SJU,Medium Haul <3000Mi,AIRBUS,A320,0
7,-5,-4,105,0,0,0,0,0,11,28.42889,-81.31603,17.2,13.3,22.2,1.0,0.0,260.0,27.1,1013.0,2,12,American Airlines Inc.,N981UY,MCO,Evening,CLT,Short Haul >1500Mi,AIRBUS,A321,0
6,78,88,266,0,0,10,0,78,7,18.43942,-66.00183,26.0,22.2,30.6,0.0,0.0,97.0,17.3,1016.5,3,4,JetBlue Airways,N982JB,SJU,Afternoon,BOS,Medium Haul <3000Mi,AIRBUS,A321,1
1,-7,-19,59,0,0,0,0,0,10,38.85208,-77.03772,5.7,3.9,10.6,0.8,0.0,5.0,12.2,1012.0,3,13,Republic Airways,N423YX,DCA,Evening,PIT,Short Haul >1500Mi,EMBRAER,170/175,0
6,-1,-15,73,0,0,0,0,0,9,39.49858,-119.76806,25.1,17.2,34.4,0.0,0.0,319.0,10.8,1008.0,7,8,Delta Air Lines Inc,N846DN,RNO,Morning,SLC,Short Haul >1500Mi,BOEING,737 NG,0
2,132,144,134,27,0,12,0,105,24,29.99339,-90.25803,28.1,26.1,32.2,1.0,0.0,41.0,11.5,1008.8,8,29,American Airlines Inc.,N737US,MSY,Evening,MIA,Short Haul >1500Mi,AIRBUS,A319,1
4,-4,-8,86,0,0,0,0,0,14,37.72129,-122.22072,16.9,10.0,27.8,0.0,0.0,316.0,9.7,1013.6,4,27,Southwest Airlines Co.,N947WN,OAK,Morning,BOI,Short Haul >1500Mi,BOEING,737 NG,0
2,50,50,124,0,0,50,0,0,5,39.85841,-104.667,3.3,-2.1,11.7,0.0,50.0,208.0,16.2,1007.7,1,10,Frontier Airlines Inc.,N365FR,DEN,Afternoon,LAS,Short Haul >1500Mi,AIRBUS,A320,1
7,1,2,115,0,0,0,0,0,10,35.21401,-80.94313,12.6,6.7,17.2,0.0,0.0,30.0,11.5,1028.9,11,12,American Airlines Inc.,N913US,CLT,Afternoon,PBI,Short Haul >1500Mi,AIRBUS,A321,1
1,5,-7,64,0,0,0,0,0,5,35.81249,-83.99286,13.4,7.2,19.4,0.0,0.0,234.0,20.9,1012.3,4,17,PSA Airlines,N605NN,TYS,Evening,CLT,Short Haul >1500Mi,CANADAIR REGIONAL JET,CRJ,1
2,0,-12,160,0,0,0,0,0,9,25.79325,-80.29056,26.9,22.2,31.1,0.0,0.0,90.0,10.1,1016.9,5,9,American Eagle Airlines Inc.,N221NN,MIA,Afternoon,IND,Short Haul >1500Mi,EMBRAER,170/175,0
4,-6,-12,93,0,0,0,0,0,7,40.6925,-74.16866,16.8,10.0,22.2,0.4,0.0,344.0,6.8,1006.0,6,8,Republic Airways,N748YX,EWR,Morning,PIT,Short Haul >1500Mi,EMBRAER,170/175,0
5,-4,-25,156,0,0,0,0,0,22,44.88055,-93.21692,17.4,10.6,25.6,0.0,0.0,114.0,9.4,1015.2,6,16,Delta Air Lines Inc,N375NC,MSP,Evening,MSO,Short Haul >1500Mi,AIRBUS,A320,0
2,0,2,236,0,0,0,0,0,1,47.44898,-122.30931,8.9,8.3,11.1,3.0,0.0,128.0,13.3,1003.0,12,19,Alaska Airlines Inc.,N960AK,SEA,Morning,STL,Medium Haul <3000Mi,BOEING,737 NG,0
6,-3,-3,105,0,0,0,0,0,2,45.58872,-122.5975,7.7,4.4,8.9,3.0,0.0,39.0,9.0,1009.3,1,7,Southwest Airlines Co.,N8789Q,PDX,Morning,OAK,Short Haul >1500Mi,BOEING,737 NG,0
1,133,123,230,24,0,0,0,99,7,36.08036,-115.15233,35.3,26.1,38.9,0.0,0.0,139.0,12.6,1010.5,7,31,Southwest Airlines Co.,N8713M,LAS,Afternoon,ATL,Medium Haul <3000Mi,BOEING,737 NG,1
1,94,93,69,87,0,0,0,6,22,36.08036,-115.15233,33.5,26.1,40.6,0.0,0.0,210.0,14.4,1008.4,7,10,Southwest Airlines Co.,N7865A,LAS,Afternoon,LGB,Short Haul >1500Mi,BOEING,737 NG,1
1,18,-2,153,0,0,0,0,0,27,40.6925,-74.16866,26.0,19.4,31.0,0.0,0.0,316.0,8.4,1017.2,8,21,United Air Lines Inc.,N439UA,EWR,Afternoon,TPA,Short Haul >1500Mi,AIRBUS,A320,1
3,23,12,79,0,0,0,0,0,9,37.36186,-121.92901,22.6,15.0,31.7,0.0,0.0,352.0,3.7,1013.3,10,18,Skywest Airlines Inc.,N176SY,SJC,Afternoon,LAX,Short Haul >1500Mi,EMBRAER,170/175,1
7,-4,-13,77,0,0,0,0,0,25,33.64044,-84.42694,22.1,17.8,27.2,0.0,0.0,11.0,5.3,1015.2,5,21,Delta Air Lines Inc,N949AT,ATL,Afternoon,MLB,Short Haul >1500Mi,BOEING,717,0
3,-9,-18,104,0,0,0,0,0,21,40.85097,-96.75925,-6.5,-14.3,5.0,0.0,0.0,217.0,13.3,1025.0,2,1,Skywest Airlines Inc.,N939SW,LNK,Morning,ORD,Short Haul >1500Mi,CANADAIR REGIONAL JET,CRJ,0
2,100,108,125,100,0,8,0,0,23,26.07258,-80.15275,29.3,27.2,31.7,0.0,0.0,100.0,16.2,1015.4,9,5,Allegiant Air,N224NV,FLL,Morning,AVL,Short Haul >1500Mi,AIRBUS,A320,1
2,-3,-9,74,0,0,0,0,0,1,33.94254,-118.40807,16.5,14.4,19.4,2.5,0.0,83.0,8.6,1012.5,12,19,Alaska Airlines Inc.,N707AL,LAX,Morning,LAS,Short Haul >1500Mi,BOEING,737 NG,0
1,-4,-9,140,0,0,0,0,0,6,39.85841,-104.667,8.2,0.0,18.3,0.0,0.0,242.0,12.6,1020.7,11,13,Southwest Airlines Co.,N8717M,DEN,Afternoon,ORD,Short Haul >1500Mi,BOEING,737 NG,0
7,14,9,84,0,0,0,0,0,17,40.6925,-74.16866,2.6,-0.8,4.9,0.0,0.0,339.0,5.0,1025.1,1,8,United Air Lines Inc.,N895UA,EWR,Evening,ORF,Short Haul >1500Mi,AIRBUS,A319,1
7,31,24,113,0,0,24,0,0,8,38.85208,-77.03772,20.9,15.6,27.2,0.0,0.0,181.0,13.0,1008.2,4,16,Southwest Airlines Co.,N8693A,DCA,Evening,BNA,Short Haul >1500Mi,BOEING,737 NG,1
6,-10,4,105,0,0,0,0,0,16,38.85208,-77.03772,21.4,15.6,30.0,0.0,0.0,232.0,7.9,1018.5,10,28,Republic Airways,N202JQ,DCA,Afternoon,JFK,Short Haul >1500Mi,EMBRAER,170/175,0
3,-8,-15,115,0,0,0,0,0,7,32.89595,-97.0372,11.6,6.7,18.3,0.0,0.0,132.0,9.6,1026.5,12,6,American Airlines Inc.,N909AM,DFW,Afternoon,ATL,Short Haul >1500Mi,AIRBUS,A321,0
1,-7,-16,71,0,0,0,0,0,16,31.94253,-102.20191,22.2,17.2,30.6,4.8,0.0,166.0,18.4,1012.0,5,22,Southwest Airlines Co.,N7881A,MAF,Morning,HOU,Short Haul >1500Mi,BOEING,737 NG,0
3,-5,9,190,0,0,0,0,0,28,26.53617,-81.75517,21.0,15.0,27.8,0.0,0.0,87.0,13.8,1022.7,2,8,United Air Lines Inc.,N434UA,RSW,Afternoon,EWR,Short Haul >1500Mi,AIRBUS,A320,0
2,-8,-13,159,0,0,0,0,0,11,33.4484,-112.074,13.3,6.1,20.6,0.0,0.0,274.0,9.4,1020.6,2,7,Allegiant Air,N207NV,AZA,Morning,FSD,Short Haul >1500Mi,AIRBUS,A320,0
6,-7,-7,84,0,0,0,0,0,25,29.69006,-82.27178,22.1,15.0,30.6,0.0,0.0,301.0,8.3,1024.1,2,25,Delta Air Lines Inc,N948AT,GNV,Afternoon,ATL,Short Haul >1500Mi,BOEING,717,0
3,56,41,177,4,0,0,0,37,1,25.79325,-80.29056,30.1,26.1,33.3,4.6,0.0,104.0,10.8,1019.9,7,19,United Air Lines Inc.,N17316,MIA,Evening,EWR,Short Haul >1500Mi,BOEING,737 NG,1
6,12,5,104,0,0,0,0,0,7,31.80667,-106.37781,23.8,16.1,28.3,1.8,0.0,74.0,19.4,1016.3,5,20,American Airlines Inc.,N900UW,ELP,Morning,DFW,Short Haul >1500Mi,AIRBUS,A321,1
5,-3,-6,55,0,0,0,0,0,23,35.21401,-80.94313,18.3,11.1,26.7,0.0,0.0,32.0,7.9,1014.8,10,13,American Airlines Inc.,N170US,CLT,Evening,RDU,Short Haul >1500Mi,AIRBUS,A321,0
4,-11,-24,85,0,0,0,0,0,24,37.619,-122.37484,14.3,11.7,17.2,0.0,0.0,285.0,21.6,1016.3,11,30,United Air Lines Inc.,N26208,SFO,Morning,SAN,Short Haul >1500Mi,BOEING,737 NG,0
2,5,1,241,0,0,0,0,0,1,36.12448,-86.67818,5.4,0.6,11.7,0.0,0.0,340.0,15.8,1024.0,10,31,Southwest Airlines Co.,N8881L,BNA,Evening,LAS,Medium Haul <3000Mi,BOEING,737 NG,1
7,29,18,140,9,0,0,0,9,23,27.7651,-82.627,28.6,25.6,31.1,0.0,0.0,142.0,10.1,1014.7,9,10,Allegiant Air,N244NV,PIE,Evening,ABE,Short Haul >1500Mi,AIRBUS,A320,1
4,-4,-3,87,0,0,0,0,0,5,39.04614,-84.66217,23.3,18.3,30.0,4.8,0.0,191.0,14.4,1015.0,6,29,American Eagle Airlines Inc.,N287NN,CVG,Morning,ORD,Short Haul >1500Mi,EMBRAER,170/175,0
4,-3,-1,129,0,0,0,0,0,19,28.5383,-81.3792,26.6,22.8,31.1,2.0,0.0,231.0,12.0,1009.2,6,8,Allegiant Air,N316NV,SFB,Morning,DAY,Short Haul >1500Mi,AIRBUS,A319,0
5,-6,-8,53,0,0,0,0,0,8,19.72026,-155.04847,24.4,19.4,30.0,0.0,0.0,91.0,8.6,1015.2,10,13,Southwest Airlines Co.,N8701Q,ITO,Evening,HNL,Short Haul >1500Mi,BOEING,737 NG,0
4,25,10,157,0,0,0,0,0,7,40.6925,-74.16866,6.6,-0.8,15.1,0.0,0.0,300.0,10.7,1016.6,3,16,United Air Lines Inc.,N77539,EWR,Afternoon,MCO,Short Haul >1500Mi,BOEING,737 NG,1
2,-6,-9,69,0,0,0,0,0,3,33.43417,-112.00806,16.7,10.0,27.8,0.0,0.0,27.0,4.7,1018.8,12,5,Skywest Airlines Inc.,N514SY,PHX,Morning,YUM,Short Haul >1500Mi,EMBRAER,170/175,0
3,42,34,72,18,0,0,0,16,23,37.72129,-122.22072,12.2,8.9,15.0,35.6,0.0,133.0,27.4,1007.3,1,4,Southwest Airlines Co.,N404WN,OAK,Evening,ONT,Short Haul >1500Mi,BOEING,737 NG,1
5,4,-12,59,0,0,0,0,0,20,26.22851,-97.65439,29.1,26.7,33.3,0.0,0.0,132.0,25.0,1008.6,5,12,Southwest Airlines Co.,N451WN,HRL,Evening,HOU,Short Haul >1500Mi,BOEING,737 NG,1
3,-8,30,139,0,0,30,0,0,17,40.77724,-73.87261,4.1,2.8,6.0,2.5,0.0,353.0,9.3,1018.3,2,22,Endeavor Air,N600LR,LGA,Evening,CHO,Short Haul >1500Mi,CANADAIR REGIONAL JET,CRJ,0
1,-4,-2,107,0,0,0,0,0,25,70.19476,-148.46516,4.0,1.1,5.0,0.0,0.0,58.0,17.6,998.8,9,11,Alaska Airlines Inc.,N613AS,SCC,Morning,ANC,Short Haul >1500Mi,BOEING,737 NG,0
2,-2,4,217,0,0,0,0,0,12,32.89595,-97.0372,9.4,3.9,15.0,0.0,0.0,133.0,15.4,1022.9,12,19,American Airlines Inc.,N902NN,DFW,Morning,LGA,Short Haul >1500Mi,BOEING,737 NG,0
1,2,-10,109,0,0,0,0,0,21,37.619,-122.37484,19.0,15.6,23.3,0.0,0.0,310.0,18.4,1012.9,8,14,United Air Lines Inc.,N874UA,SFO,Afternoon,SLC,Short Haul >1500Mi,AIRBUS,A319,1
6,-4,24,151,0,0,24,0,0,22,39.29761,-94.71391,-1.6,-8.8,7.8,0.0,0.0,241.0,10.4,1024.3,2,25,Delta Air Lines Inc,N981AT,MCI,Morning,DTW,Short Haul >1500Mi,BOEING,717,0
7,-8,-31,173,0,0,0,0,0,21,42.94052,-78.73217,-1.0,-2.1,1.7,0.3,80.0,299.0,9.4,1014.1,3,12,JetBlue Airways,N568JB,BUF,Morning,FLL,Short Haul >1500Mi,AIRBUS,A320,0
3,95,85,96,38,0,0,0,47,24,32.89595,-97.0372,24.3,20.0,29.4,0.0,0.0,187.0,23.7,1009.0,11,8,American Airlines Inc.,N661AW,DFW,Evening,PNS,Short Haul >1500Mi,AIRBUS,A320,1
6,107,89,91,0,0,0,0,89,16,39.90238,-84.21938,6.1,2.2,11.7,0.3,0.0,259.0,16.9,1013.8,3,4,Endeavor Air,N935XJ,DAY,Afternoon,ATL,Short Haul >1500Mi,CANADAIR REGIONAL JET,CRJ,1
3,6,2,148,0,0,0,0,0,6,28.42889,-81.31603,28.4,25.0,34.4,3.8,0.0,23.0,5.7,1020.8,7,19,Frontier Airlines Inc.,N723FR,MCO,Evening,CLE,Short Haul >1500Mi,AIRBUS,A321,1
3,5,-4,151,0,0,0,0,0,7,42.94722,-87.89658,19.6,16.7,21.1,0.3,0.0,212.0,14.8,1016.0,10,25,Southwest Airlines Co.,N8551Q,MKE,Morning,TPA,Short Haul >1500Mi,BOEING,737 NG,1
6,-11,-27,78,0,0,0,0,0,22,37.619,-122.37484,17.3,13.9,23.3,0.0,0.0,301.0,21.2,1017.3,9,9,Delta Air Lines Inc,N336NB,SFO,Evening,LAX,Short Haul >1500Mi,AIRBUS,A319,0
5,1,-12,70,0,0,0,0,0,9,35.21401,-80.94313,20.0,12.2,26.7,0.0,0.0,340.0,6.1,1012.2,6,9,American Airlines Inc.,N12028,CLT,Evening,SDF,Short Haul >1500Mi,AIRBUS,A319,1
3,23,84,272,0,0,61,0,23,8,18.33731,-64.97336,25.9,23.3,28.9,0.0,0.0,41.0,9.0,1012.3,12,20,Spirit Air Lines,N904NK,STT,Afternoon,MCO,Short Haul >1500Mi,AIRBUS,A320,1
4,79,83,152,0,0,4,0,79,6,33.43417,-112.00806,32.3,24.4,40.0,0.0,0.0,121.0,9.4,1006.3,9,28,Frontier Airlines Inc.,N360FR,PHX,Morning,DFW,Short Haul >1500Mi,AIRBUS,A320,1
3,7,-7,85,0,0,0,0,0,9,35.21401,-80.94313,22.2,15.6,28.9,0.0,0.0,39.0,6.5,1022.4,10,4,PSA Airlines,N575NN,CLT,Morning,BNA,Short Haul >1500Mi,CANADAIR REGIONAL JET,CRJ,1
7,20,36,301,1,0,16,0,19,5,33.94254,-118.40807,16.8,10.6,25.0,0.0,0.0,351.0,11.5,1020.0,12,10,United Air Lines Inc.,N47512,LAX,Morning,MCO,Medium Haul <3000Mi,BOEING,737 NG,1
2,-7,-30,122,0,0,0,0,0,14,38.74769,-90.35999,6.4,3.9,7.8,0.0,0.0,314.0,17.6,1015.4,11,21,Southwest Airlines Co.,N947WN,STL,Night,DEN,Short Haul >1500Mi,BOEING,737 NG,0
3,-8,12,138,0,0,0,0,0,10,34.64045,-86.77311,24.2,16.7,30.6,10.9,0.0,89.0,11.9,1017.2,5,10,PSA Airlines,N550NN,HSV,Evening,DCA,Short Haul >1500Mi,CANADAIR REGIONAL JET,CRJ,0
1,50,49,132,0,0,0,0,49,7,42.36435,-71.00518,26.4,22.8,32.8,0.0,0.0,228.0,13.0,1012.0,7,17,Delta Air Lines Inc,N326DN,BOS,Evening,DTW,Short Haul >1500Mi,AIRBUS,A321,1
3,-9,-17,227,0,0,0,0,0,25,38.94453,-77.45581,-1.2,-7.1,5.6,0.0,0.0,215.0,9.7,1021.4,11,29,United Air Lines Inc.,N17730,IAD,Morning,STT,Medium Haul <3000Mi,BOEING,737 NG,0
6,-5,-20,60,0,0,0,0,0,25,38.85208,-77.03772,10.0,7.2,12.2,0.0,0.0,50.0,14.8,1031.6,4,8,American Airlines Inc.,N708UW,DCA,Afternoon,LGA,Short Haul >1500Mi,AIRBUS,A319,0
1,-3,-15,61,0,0,0,0,0,4,35.21401,-80.94313,25.3,21.7,33.3,11.7,0.0,220.0,13.0,1014.3,8,7,PSA Airlines,N614NN,CLT,Afternoon,SAV,Short Haul >1500Mi,CANADAIR REGIONAL JET,CRJ,0
5,16,3,71,0,0,0,0,0,8,33.94254,-118.40807,21.5,18.3,27.8,0.0,0.0,282.0,10.1,1015.3,9,8,Spirit Air Lines,N645NK,LAX,Afternoon,OAK,Short Haul >1500Mi,AIRBUS,A320,1
3,-1,1,52,0,0,0,0,0,18,44.88055,-93.21692,7.7,4.4,10.6,0.0,0.0,199.0,16.9,1010.4,11,8,Skywest Airlines Inc.,N603SK,MSP,Afternoon,RHI,Short Haul >1500Mi,CANADAIR REGIONAL JET,CRJ,0
7,-1,-11,187,0,0,0,0,0,31,33.94254,-118.40807,17.3,14.4,20.6,0.0,0.0,269.0,12.2,1012.4,7,2,Delta Air Lines Inc,N349NW,LAX,Evening,MCI,Short Haul >1500Mi,AIRBUS,A320,0
3,-1,8,94,0,0,0,0,0,7,38.69542,-121.59077,11.5,5.6,17.8,0.0,0.0,337.0,16.0,1014.4,3,15,Southwest Airlines Co.,N8555Z,SMF,Morning,LAS,Short Haul >1500Mi,BOEING,737 NG,0
4,33,21,133,21,0,0,0,0,16,32.84711,-96.85177,32.8,27.8,37.8,0.0,0.0,160.0,15.5,1015.4,7,27,Southwest Airlines Co.,N914WN,DAL,Evening,PHX,Short Haul >1500Mi,BOEING,737 NG,1
7,-2,-13,109,0,0,0,0,0,10,42.21206,-83.34884,19.0,11.1,25.6,0.0,0.0,63.0,14.8,1018.2,6,4,Delta Air Lines Inc,N819DN,DTW,Morning,BOS,Short Haul >1500Mi,BOEING,737 NG,0
5,67,85,250,13,0,18,0,54,25,40.6925,-74.16866,23.6,21.2,26.7,30.2,0.0,208.0,5.5,1011.8,8,25,United Air Lines Inc.,N24736,EWR,Morning,AUS,Medium Haul <3000Mi,BOEING,737 NG,1
2,-7,-7,171,0,0,0,0,0,8,36.09775,-79.9373,23.9,18.9,28.9,0.0,0.0,40.0,12.2,1019.0,8,1,American Airlines Inc.,N200NV,GSO,Evening,DFW,Short Haul >1500Mi,BOEING,737 NG,0
2,-7,-25,207,0,0,0,0,0,26,39.87195,-75.24114,5.7,1.7,7.8,0.0,0.0,312.0,7.6,1016.6,12,5,American Airlines Inc.,N702UW,PHL,Evening,IAH,Short Haul >1500Mi,AIRBUS,A319,0
2,-11,-16,112,0,0,0,0,0,9,40.27669,-74.81347,13.1,9.4,18.3,0.0,0.0,262.0,7.6,1008.9,11,7,Frontier Airlines Inc.,N232FR,TTN,Morning,CLT,Short Haul >1500Mi,AIRBUS,A320,0
1,14,8,150,0,0,0,0,0,8,36.08036,-115.15233,40.3,33.3,45.6,0.0,0.0,178.0,14.4,1007.5,7,17,Spirit Air Lines,N903NK,LAS,Morning,SAT,Short Haul >1500Mi,AIRBUS,A320,1
7,16,-11,42,0,0,0,0,0,25,35.21401,-80.94313,5.1,-1.6,11.7,0.0,0.0,228.0,8.6,1019.6,12,31,American Airlines Inc.,N652AW,CLT,Evening,CHS,Short Haul >1500Mi,AIRBUS,A320,1
3,-3,-8,77,0,0,0,0,0,10,33.64044,-84.42694,23.1,17.2,28.9,0.0,0.0,50.0,6.9,1017.5,5,10,Delta Air Lines Inc,N962DZ,ATL,Morning,CVG,Short Haul >1500Mi,BOEING,737 NG,0
5,8,-2,65,0,0,0,0,0,8,37.36186,-121.92901,14.0,12.2,15.0,10.6,0.0,165.0,15.6,1015.6,1,13,Southwest Airlines Co.,N8503A,SJC,Evening,LGB,Short Haul >1500Mi,BOEING,737 NG,1
4,17,4,117,0,0,0,0,0,15,41.93887,-72.68323,3.4,0.6,4.4,0.3,0.0,7.0,5.8,1014.0,11,9,American Airlines Inc.,N800NN,BDL,Afternoon,CLT,Short Haul >1500Mi,BOEING,737 NG,1
3,53,41,172,14,0,0,0,27,10,39.85841,-104.667,14.3,9.4,18.3,16.5,0.0,30.0,15.5,1009.9,5,10,United Air Lines Inc.,N66831,DEN,Afternoon,PIT,Short Haul >1500Mi,BOEING,737 NG,1
3,-1,-14,144,0,0,0,0,0,7,40.6925,-74.16866,3.5,0.7,8.0,0.0,0.0,321.0,33.0,1010.3,3,15,American Eagle Airlines Inc.,N259NN,EWR,Afternoon,ORD,Short Haul >1500Mi,EMBRAER,170/175,0
4,10,-5,105,0,0,0,0,0,12,40.77724,-73.87261,20.2,17.2,24.4,0.0,0.0,50.0,4.0,1023.0,10,5,Spirit Air Lines,N616NK,LGA,Afternoon,DTW,Short Haul >1500Mi,AIRBUS,A320,1
5,-1,-15,153,0,0,0,0,0,7,32.89595,-97.0372,7.8,5.6,9.4,0.0,0.0,5.0,20.9,1024.8,2,24,American Airlines Inc.,N335PH,DFW,Afternoon,RIC,Short Haul >1500Mi,BOEING,737 NG,0
4,-3,-27,215,0,0,0,0,0,6,44.88055,-93.21692,11.8,8.3,16.1,1.3,0.0,313.0,12.2,1007.5,10,19,Delta Air Lines Inc,N342DN,MSP,Morning,SAN,Medium Haul <3000Mi,AIRBUS,A321,0
5,0,-3,163,0,0,0,0,0,5,47.44898,-122.30931,14.7,11.1,13.3,4.8,0.0,215.0,10.4,1017.7,6,9,Delta Air Lines Inc,N115DU,SEA,Evening,SNA,Short Haul >1500Mi,AIRBUS,A220,0
4,39,13,175,0,0,0,0,0,9,35.21401,-80.94313,11.1,5.6,14.4,0.0,0.0,238.0,9.7,1010.4,12,28,American Airlines Inc.,N981NN,CLT,Afternoon,SAT,Short Haul >1500Mi,BOEING,737 NG,1
7,-4,-4,125,0,0,0,0,0,16,40.77724,-73.87261,12.7,10.6,17.2,30.3,0.0,46.0,11.3,1019.0,10,29,Endeavor Air,N920XJ,LGA,Evening,GSO,Short Haul >1500Mi,CANADAIR REGIONAL JET,CRJ,0
4,-9,-2,114,0,0,0,0,0,24,32.89865,-80.04051,10.2,1.1,20.6,0.0,0.0,225.0,8.6,1023.1,3,16,American Airlines Inc.,N659AW,CHS,Evening,PHL,Short Haul >1500Mi,AIRBUS,A320,0
7,7,10,131,0,0,0,0,0,2,40.6925,-74.16866,13.1,10.5,18.5,8.2,0.0,53.0,12.2,1018.5,10,29,Republic Airways,N754YX,EWR,Afternoon,DTW,Short Haul >1500Mi,EMBRAER,170/175,1
5,0,-1,118,0,0,0,0,0,5,38.94453,-77.45581,19.8,12.2,25.6,0.0,0.0,354.0,15.8,1018.6,9,15,United Air Lines Inc.,N37278,IAD,Afternoon,JAX,Short Haul >1500Mi,BOEING,737 NG,0
